db,s1,s2,s3,vm,HomeTeam_name,AwayTeam_name,db_HomeWin,s1_HomeWin,s2_HomeWin,s3_HomeWin,vm_HomeWin,HomeTeam_win,HomeTeam_rate_AAA_and_S,AwayTeam_rate_AAA_and_S,HomeTeam_rate_S,AwayTeam_rate_S
12,30,30,23,01,木下アビエル神奈川,日本ペイントマレッツ,0,1,1,0,0,0,0.5,0.45454545454545453,0.2,0.18181818181818182
21,30,13,03,10,琉球アスティーダ,岡山リベッツ,1,1,0,0,1,1,0.5,0.5,0.1,0.08333333333333333
20,13,32,23,10,日本生命レッドエルフ,木下アビエル神奈川,1,0,1,0,1,1,0.6363636363636364,0.5,0.2727272727272727,0.2
20,30,23,31,00,木下マイスター東京,T.T彩たま,1,1,0,1,0,1,0.5555555555555556,0.45454545454545453,0.4444444444444444,0.18181818181818182
21,30,32,03,00,トップおとめピンポンズ名古屋,日本ペイントマレッツ,1,1,1,0,0,1,0.4166666666666667,0.45454545454545453,0.16666666666666666,0.18181818181818182
21,13,32,03,01,トップおとめピンポンズ名古屋,木下アビエル神奈川,1,0,1,0,0,0,0.4166666666666667,0.5,0.16666666666666666,0.2
20,30,32,23,00,日本ペイントマレッツ,日本生命レッドエルフ,1,1,1,0,0,1,0.45454545454545453,0.6363636363636364,0.18181818181818182,0.2727272727272727
02,23,13,03,00,トップおとめピンポンズ名古屋,日本生命レッドエルフ,0,0,0,0,0,0,0.4166666666666667,0.6363636363636364,0.16666666666666666,0.2727272727272727
20,30,03,32,00,T.T彩たま,木下マイスター東京,1,1,0,1,0,1,0.45454545454545453,0.5555555555555556,0.18181818181818182,0.4444444444444444
20,30,32,31,00,T.T彩たま,岡山リベッツ,1,1,1,1,0,1,0.45454545454545453,0.5,0.18181818181818182,0.08333333333333333
20,32,30,31,00,琉球アスティーダ,岡山リベッツ,1,1,1,1,0,1,0.5,0.5,0.1,0.08333333333333333
21,32,13,31,00,琉球アスティーダ,木下マイスター東京,1,1,0,1,0,1,0.5,0.5555555555555556,0.1,0.4444444444444444
21,13,13,30,10,木下マイスター東京,琉球アスティーダ,1,0,0,1,1,1,0.5555555555555556,0.5,0.4444444444444444,0.1
20,23,13,32,10,岡山リベッツ,T.T彩たま,1,0,0,1,1,1,0.5,0.45454545454545453,0.08333333333333333,0.18181818181818182
12,13,30,23,00,木下アビエル神奈川,トップおとめピンポンズ名古屋,0,0,1,0,0,0,0.5,0.4166666666666667,0.2,0.16666666666666666
20,23,13,13,00,日本ペイントマレッツ,日本生命レッドエルフ,1,0,0,0,0,0,0.45454545454545453,0.6363636363636364,0.18181818181818182,0.2727272727272727
20,31,13,31,00,木下マイスター東京,T.T彩たま,1,1,0,1,0,1,0.5555555555555556,0.45454545454545453,0.4444444444444444,0.18181818181818182
20,30,13,13,01,岡山リベッツ,琉球アスティーダ,1,1,0,0,0,0,0.5,0.5,0.08333333333333333,0.1
20,32,31,30,00,日本ペイントマレッツ,トップおとめピンポンズ名古屋,1,1,1,1,0,1,0.45454545454545453,0.4166666666666667,0.18181818181818182,0.16666666666666666
02,13,30,13,00,木下アビエル神奈川,日本生命レッドエルフ,0,0,1,0,0,0,0.5,0.6363636363636364,0.2,0.2727272727272727
12,13,13,32,00,T.T彩たま,琉球アスティーダ,0,0,0,1,0,0,0.45454545454545453,0.5,0.18181818181818182,0.1
12,23,23,31,00,T.T彩たま,木下マイスター東京,0,0,0,1,0,0,0.45454545454545453,0.5555555555555556,0.18181818181818182,0.4444444444444444
20,23,31,13,01,岡山リベッツ,琉球アスティーダ,1,0,1,0,0,0,0.5,0.5,0.08333333333333333,0.1
02,31,03,13,00,岡山リベッツ,木下マイスター東京,0,1,0,0,0,0,0.5,0.5555555555555556,0.08333333333333333,0.4444444444444444
21,31,03,31,00,日本生命レッドエルフ,日本ペイントマレッツ,1,1,0,1,0,1,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.18181818181818182
21,13,31,03,01,トップおとめピンポンズ名古屋,木下アビエル神奈川,1,0,1,0,0,0,0.4166666666666667,0.5,0.16666666666666666,0.2
12,23,03,03,00,岡山リベッツ,T.T彩たま,0,0,0,0,0,0,0.5,0.45454545454545453,0.08333333333333333,0.18181818181818182
20,32,23,13,01,日本生命レッドエルフ,木下アビエル神奈川,1,1,0,0,0,0,0.6363636363636364,0.5,0.2727272727272727,0.2
12,30,31,32,00,トップおとめピンポンズ名古屋,日本ペイントマレッツ,0,1,1,1,0,1,0.4166666666666667,0.45454545454545453,0.16666666666666666,0.18181818181818182
21,13,30,03,10,トップおとめピンポンズ名古屋,日本ペイントマレッツ,1,0,1,0,1,1,0.4166666666666667,0.45454545454545453,0.16666666666666666,0.18181818181818182
12,13,31,31,01,琉球アスティーダ,岡山リベッツ,0,0,1,1,0,0,0.5,0.5,0.1,0.08333333333333333
02,31,23,23,00,トップおとめピンポンズ名古屋,日本生命レッドエルフ,0,1,0,0,0,0,0.4166666666666667,0.6363636363636364,0.16666666666666666,0.2727272727272727
20,13,30,03,10,木下アビエル神奈川,日本ペイントマレッツ,1,0,1,0,1,1,0.5,0.45454545454545453,0.2,0.18181818181818182
02,23,23,13,00,琉球アスティーダ,T.T彩たま,0,0,0,0,0,0,0.5,0.45454545454545453,0.1,0.18181818181818182
21,23,30,31,00,木下マイスター東京,岡山リベッツ,1,0,1,1,0,1,0.5555555555555556,0.5,0.4444444444444444,0.08333333333333333
02,23,03,13,00,木下アビエル神奈川,日本生命レッドエルフ,0,0,0,0,0,0,0.5,0.6363636363636364,0.2,0.2727272727272727
21,32,03,03,01,木下マイスター東京,T.T彩たま,1,1,0,0,0,0,0.5555555555555556,0.45454545454545453,0.4444444444444444,0.18181818181818182
02,32,23,30,10,日本生命レッドエルフ,トップおとめピンポンズ名古屋,0,1,0,1,1,1,0.6363636363636364,0.4166666666666667,0.2727272727272727,0.16666666666666666
20,23,31,31,00,日本生命レッドエルフ,木下アビエル神奈川,1,0,1,1,0,1,0.6363636363636364,0.5,0.2727272727272727,0.2
02,23,32,30,10,T.T彩たま,琉球アスティーダ,0,0,1,1,1,1,0.45454545454545453,0.5,0.18181818181818182,0.1
20,30,31,23,00,木下マイスター東京,岡山リベッツ,1,1,1,0,0,1,0.5555555555555556,0.5,0.4444444444444444,0.08333333333333333
02,13,03,03,00,日本ペイントマレッツ,トップおとめピンポンズ名古屋,0,0,0,0,0,0,0.45454545454545453,0.4166666666666667,0.18181818181818182,0.16666666666666666
12,30,03,23,00,木下マイスター東京,琉球アスティーダ,0,1,0,0,0,0,0.5555555555555556,0.5,0.4444444444444444,0.1
02,23,32,03,00,日本ペイントマレッツ,木下アビエル神奈川,0,0,1,0,0,0,0.45454545454545453,0.5,0.18181818181818182,0.2
21,23,23,23,00,T.T彩たま,岡山リベッツ,1,0,0,0,0,0,0.45454545454545453,0.5,0.18181818181818182,0.08333333333333333
21,23,32,03,01,琉球アスティーダ,T.T彩たま,1,0,1,0,0,0,0.5,0.45454545454545453,0.1,0.18181818181818182
02,13,13,31,00,日本ペイントマレッツ,日本生命レッドエルフ,0,0,0,1,0,0,0.45454545454545453,0.6363636363636364,0.18181818181818182,0.2727272727272727
20,23,13,31,01,トップおとめピンポンズ名古屋,木下アビエル神奈川,1,0,0,1,0,0,0.4166666666666667,0.5,0.16666666666666666,0.2
12,23,03,03,00,琉球アスティーダ,木下マイスター東京,0,0,0,0,0,0,0.5,0.5555555555555556,0.1,0.4444444444444444
21,32,03,03,01,日本ペイントマレッツ,木下アビエル神奈川,1,1,0,0,0,0,0.45454545454545453,0.5,0.18181818181818182,0.2
21,13,32,32,00,トップおとめピンポンズ名古屋,日本生命レッドエルフ,1,0,1,1,0,1,0.4166666666666667,0.6363636363636364,0.16666666666666666,0.2727272727272727
12,13,23,23,00,木下マイスター東京,琉球アスティーダ,0,0,0,0,0,0,0.5555555555555556,0.5,0.4444444444444444,0.1
02,30,03,30,01,T.T彩たま,岡山リベッツ,0,1,0,1,0,0,0.45454545454545453,0.5,0.18181818181818182,0.08333333333333333
21,03,03,30,10,木下アビエル神奈川,日本ペイントマレッツ,1,0,0,1,1,1,0.5,0.45454545454545453,0.2,0.18181818181818182
21,30,31,32,00,日本生命レッドエルフ,トップおとめピンポンズ名古屋,1,1,1,1,0,1,0.6363636363636364,0.4166666666666667,0.2727272727272727,0.16666666666666666
02,30,23,31,10,木下マイスター東京,T.T彩たま,0,1,0,1,1,1,0.5555555555555556,0.45454545454545453,0.4444444444444444,0.18181818181818182
20,13,03,13,00,岡山リベッツ,琉球アスティーダ,1,0,0,0,0,0,0.5,0.5,0.08333333333333333,0.1
21,30,30,31,00,木下アビエル神奈川,トップおとめピンポンズ名古屋,1,1,1,1,0,1,0.5,0.4166666666666667,0.2,0.16666666666666666
20,32,31,32,00,日本生命レッドエルフ,日本ペイントマレッツ,1,1,1,1,0,1,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.18181818181818182
12,23,13,31,00,琉球アスティーダ,T.T彩たま,0,0,0,1,0,0,0.5,0.45454545454545453,0.1,0.18181818181818182
20,31,30,13,00,木下マイスター東京,岡山リベッツ,1,1,1,0,0,1,0.5555555555555556,0.5,0.4444444444444444,0.08333333333333333
21,30,03,13,10,木下アビエル神奈川,日本生命レッドエルフ,1,1,0,0,1,1,0.5,0.6363636363636364,0.2,0.2727272727272727
20,32,32,31,00,日本ペイントマレッツ,トップおとめピンポンズ名古屋,1,1,1,1,0,1,0.45454545454545453,0.4166666666666667,0.18181818181818182,0.16666666666666666
12,03,30,31,01,日本生命レッドエルフ,日本ペイントマレッツ,0,0,1,1,0,0,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.18181818181818182
20,13,30,30,00,日本生命レッドエルフ,トップおとめピンポンズ名古屋,1,0,1,1,0,1,0.6363636363636364,0.4166666666666667,0.2727272727272727,0.16666666666666666
20,31,32,13,00,岡山リベッツ,琉球アスティーダ,1,1,1,0,0,1,0.5,0.5,0.08333333333333333,0.1
02,23,03,30,00,T.T彩たま,木下マイスター東京,0,0,0,1,0,0,0.45454545454545453,0.5555555555555556,0.18181818181818182,0.4444444444444444
02,30,03,30,01,木下アビエル神奈川,日本ペイントマレッツ,0,1,0,1,0,0,0.5,0.45454545454545453,0.2,0.18181818181818182
02,23,03,30,00,岡山リベッツ,木下マイスター東京,0,0,0,1,0,0,0.5,0.5555555555555556,0.08333333333333333,0.4444444444444444
02,13,03,23,00,木下アビエル神奈川,トップおとめピンポンズ名古屋,0,0,0,0,0,0,0.5,0.4166666666666667,0.2,0.16666666666666666
20,32,23,03,01,T.T彩たま,琉球アスティーダ,1,1,0,0,0,0,0.45454545454545453,0.5,0.18181818181818182,0.1
